prior_id,prior_name,destination_id,destination_name,year,module_index
27,Hyogo,12,Tokyo,2016,1.0
0,Hokkaido,39,Fukuoka,2016,1.0
101,Narita_airport,9,Gunma,2016,1.0
9,Gunma,0,Hokkaido,2016,1.0
0,Hokkaido,9,Gunma,2016,1.0
9,Gunma,9,Gunma,2016,1.0
9,Gunma,12,Tokyo,2016,1.0
9,Gunma,14,Niigata,2016,0.0
14,Niigata,12,Tokyo,2016,1.0
9,Gunma,19,Nagano,2016,1.0
19,Nagano,20,Gihu,2016,1.0
20,Gihu,20,Gihu,2016,1.0
20,Gihu,16,Ishikawa,2016,1.0
16,Ishikawa,17,Fukui,2016,1.0
17,Fukui,29,Wakayama,2016,1.0
29,Wakayama,26,Osaka,2016,1.0
26,Osaka,29,Wakayama,2016,1.0
29,Wakayama,23,Mie,2016,1.0
23,Mie,18,Yamanashi,2016,1.0
9,Gunma,11,Chiba,2016,1.0
11,Chiba,11,Chiba,2016,1.0
11,Chiba,26,Osaka,2016,1.0
25,Kyoto,18,Yamanashi,2016,1.0
11,Chiba,13,Kanagawa,2016,1.0
10,Saitama,8,Tochigi,2016,1.0
8,Tochigi,7,Ibaraki,2016,1.0
12,Tokyo,19,Nagano,2016,1.0
26,Osaka,22,Aichi,2016,1.0
22,Aichi,33,Hiroshima,2016,1.0
10,Saitama,12,Tokyo,2016,1.0
9,Gunma,13,Kanagawa,2016,1.0
9,Gunma,15,Toyama,2016,1.0
15,Toyama,19,Nagano,2016,1.0
19,Nagano,11,Chiba,2016,1.0
9,Gunma,16,Ishikawa,2016,1.0
16,Ishikawa,12,Tokyo,2016,1.0
9,Gunma,18,Yamanashi,2016,1.0
18,Yamanashi,12,Tokyo,2016,1.0
9,Gunma,21,Shizuoka,2016,1.0
21,Shizuoka,19,Nagano,2016,1.0
9,Gunma,22,Aichi,2016,1.0
13,Kanagawa,11,Chiba,2016,1.0
25,Kyoto,29,Wakayama,2016,1.0
29,Wakayama,19,Nagano,2016,1.0
9,Gunma,6,Fukushima,2016,1.0
9,Gunma,8,Tochigi,2016,1.0
8,Tochigi,12,Tokyo,2016,0.0
101,Narita_airport,10,Saitama,2016,1.0
10,Saitama,0,Hokkaido,2016,1.0
0,Hokkaido,10,Saitama,2016,0.0
10,Saitama,9,Gunma,2016,1.0
10,Saitama,10,Saitama,2016,1.0
10,Saitama,11,Chiba,2016,1.0
11,Chiba,8,Tochigi,2016,1.0
8,Tochigi,10,Saitama,2016,1.0
10,Saitama,21,Shizuoka,2016,1.0
21,Shizuoka,21,Shizuoka,2016,1.0
21,Shizuoka,13,Kanagawa,2016,1.0
13,Kanagawa,21,Shizuoka,2016,1.0
12,Tokyo,8,Tochigi,2016,1.0
13,Kanagawa,18,Yamanashi,2016,1.0
12,Tokyo,21,Shizuoka,2016,1.0
12,Tokyo,39,Fukuoka,2016,1.0
12,Tokyo,44,Miyazaki,2016,1.0
44,Miyazaki,44,Miyazaki,2016,1.0
44,Miyazaki,12,Tokyo,2016,1.0
12,Tokyo,4,Akita,2016,1.0
12,Tokyo,7,Ibaraki,2016,1.0
10,Saitama,13,Kanagawa,2016,1.0
13,Kanagawa,19,Nagano,2016,1.0
19,Nagano,13,Kanagawa,2016,1.0
13,Kanagawa,13,Kanagawa,2016,1.0
13,Kanagawa,28,Nara,2016,1.0
28,Nara,18,Yamanashi,2016,1.0
13,Kanagawa,7,Ibaraki,2016,1.0
10,Saitama,15,Toyama,2016,1.0
15,Toyama,15,Toyama,2016,0.0
15,Toyama,9,Gunma,2016,5.0
10,Saitama,18,Yamanashi,2016,1.0
10,Saitama,1,Aomori,2016,1.0
4,Akita,12,Tokyo,2016,1.0
10,Saitama,19,Nagano,2016,1.0
19,Nagano,19,Nagano,2016,1.0
19,Nagano,15,Toyama,2016,1.0
20,Gihu,22,Aichi,2016,1.0
19,Nagano,21,Shizuoka,2016,1.0
21,Shizuoka,18,Yamanashi,2016,1.0
10,Saitama,22,Aichi,2016,1.0
22,Aichi,26,Osaka,2016,1.0
10,Saitama,25,Kyoto,2016,1.0
0,Hokkaido,46,Okinawa,2016,1.0
25,Kyoto,10,Saitama,2016,1.0
13,Kanagawa,33,Hiroshima,2016,1.0
33,Hiroshima,8,Tochigi,2016,1.0
26,Osaka,28,Nara,2016,1.0
28,Nara,12,Tokyo,2016,1.0
10,Saitama,26,Osaka,2016,1.0
26,Osaka,10,Saitama,2016,5.0
11,Chiba,25,Kyoto,2016,4.0
25,Kyoto,27,Hyogo,2016,1.0
27,Hyogo,28,Nara,2016,1.0
28,Nara,27,Hyogo,2016,1.0
22,Aichi,23,Mie,2016,1.0
23,Mie,26,Osaka,2016,1.0
22,Aichi,12,Tokyo,2016,1.0
28,Nara,26,Osaka,2016,1.0
28,Nara,46,Okinawa,2016,1.0
46,Okinawa,0,Hokkaido,2016,1.0
10,Saitama,3,Miyagi,2016,0.0
3,Miyagi,10,Saitama,2016,1.0
10,Saitama,42,Kumamoto,2016,1.0
10,Saitama,5,Yamagata,2016,1.0
5,Yamagata,10,Saitama,2016,7.0
10,Saitama,6,Fukushima,2016,7.0
10,Saitama,7,Ibaraki,2016,5.0
7,Ibaraki,10,Saitama,2016,4.0
101,Narita_airport,11,Chiba,2016,4.0
19,Nagano,22,Aichi,2016,1.0
22,Aichi,20,Gihu,2016,1.0
20,Gihu,10,Saitama,2016,7.0
11,Chiba,7,Ibaraki,2016,1.0
7,Ibaraki,8,Tochigi,2016,1.0
8,Tochigi,8,Tochigi,2016,1.0
8,Tochigi,13,Kanagawa,2016,1.0
11,Chiba,9,Gunma,2016,1.0
11,Chiba,10,Saitama,2016,1.0
13,Kanagawa,22,Aichi,2016,0.0
22,Aichi,25,Kyoto,2016,1.0
12,Tokyo,22,Aichi,2016,1.0
22,Aichi,13,Kanagawa,2016,1.0
13,Kanagawa,26,Osaka,2016,1.0
26,Osaka,11,Chiba,2016,1.0
11,Chiba,18,Yamanashi,2016,1.0
18,Yamanashi,22,Aichi,2016,4.0
11,Chiba,21,Shizuoka,2016,0.0
11,Chiba,33,Hiroshima,2016,0.0
11,Chiba,5,Yamagata,2016,6.0
5,Yamagata,21,Shizuoka,2016,1.0
21,Shizuoka,8,Tochigi,2016,1.0
8,Tochigi,26,Osaka,2016,1.0
26,Osaka,0,Hokkaido,2016,1.0
8,Tochigi,19,Nagano,2016,6.0
15,Toyama,16,Ishikawa,2016,1.0
12,Tokyo,9,Gunma,2016,1.0
13,Kanagawa,20,Gihu,2016,1.0
21,Shizuoka,26,Osaka,2016,5.0
33,Hiroshima,14,Niigata,2016,5.0
12,Tokyo,27,Hyogo,2016,1.0
27,Hyogo,26,Osaka,2016,1.0
18,Yamanashi,23,Mie,2016,1.0
26,Osaka,26,Osaka,2016,5.0
18,Yamanashi,21,Shizuoka,2016,5.0
13,Kanagawa,25,Kyoto,2016,1.0
22,Aichi,24,Shiga,2016,5.0
24,Shiga,25,Kyoto,2016,1.0
21,Shizuoka,25,Kyoto,2016,1.0
25,Kyoto,20,Gihu,2016,1.0
20,Gihu,26,Osaka,2016,2.0
22,Aichi,28,Nara,2016,2.0
28,Nara,25,Kyoto,2016,5.0
21,Shizuoka,28,Nara,2016,1.0
25,Kyoto,43,Oita,2016,1.0
43,Oita,12,Tokyo,2016,1.0
18,Yamanashi,20,Gihu,2016,1.0
18,Yamanashi,26,Osaka,2016,0.0
15,Toyama,18,Yamanashi,2016,0.0
21,Shizuoka,4,Akita,2016,0.0
4,Akita,25,Kyoto,2016,3.0
0,Hokkaido,22,Aichi,2016,3.0
12,Tokyo,23,Mie,2016,1.0
23,Mie,24,Shiga,2016,1.0
24,Shiga,22,Aichi,2016,1.0
12,Tokyo,17,Fukui,2016,1.0
17,Fukui,12,Tokyo,2016,1.0
25,Kyoto,23,Mie,2016,1.0
23,Mie,27,Hyogo,2016,1.0
27,Hyogo,11,Chiba,2016,1.0
26,Osaka,16,Ishikawa,2016,1.0
26,Osaka,18,Yamanashi,2016,1.0
26,Osaka,21,Shizuoka,2016,1.0
39,Fukuoka,11,Chiba,2016,1.0
12,Tokyo,28,Nara,2016,1.0
33,Hiroshima,33,Hiroshima,2016,1.0
12,Tokyo,35,Tokushima,2016,1.0
35,Tokushima,25,Kyoto,2016,1.0
39,Fukuoka,19,Nagano,2016,1.0
12,Tokyo,41,Nagasaki,2016,1.0
41,Nagasaki,25,Kyoto,2016,1.0
26,Osaka,46,Okinawa,2016,1.0
46,Okinawa,18,Yamanashi,2016,0.0
12,Tokyo,46,Okinawa,2016,1.0
46,Okinawa,12,Tokyo,2016,1.0
12,Tokyo,1,Aomori,2016,1.0
12,Tokyo,5,Yamagata,2016,1.0
5,Yamagata,19,Nagano,2016,1.0
12,Tokyo,6,Fukushima,2016,1.0
6,Fukushima,8,Tochigi,2016,1.0
8,Tochigi,16,Ishikawa,2016,1.0
8,Tochigi,18,Yamanashi,2016,1.0
12,Tokyo,20,Gihu,2016,1.0
28,Nara,11,Chiba,2016,1.0
12,Tokyo,31,Shimane,2016,1.0
21,Shizuoka,43,Oita,2016,1.0
43,Oita,45,Kagoshima,2016,1.0
45,Kagoshima,22,Aichi,2016,1.0
25,Kyoto,19,Nagano,2016,1.0
13,Kanagawa,27,Hyogo,2016,1.0
27,Hyogo,16,Ishikawa,2016,1.0
13,Kanagawa,34,Yamaguchi,2016,1.0
34,Yamaguchi,33,Hiroshima,2016,1.0
33,Hiroshima,39,Fukuoka,2016,1.0
8,Tochigi,21,Shizuoka,2016,1.0
11,Chiba,14,Niigata,2016,1.0
11,Chiba,15,Toyama,2016,1.0
15,Toyama,12,Tokyo,2016,1.0
15,Toyama,25,Kyoto,2016,7.0
11,Chiba,16,Ishikawa,2016,1.0
33,Hiroshima,36,Kagawa,2016,1.0
36,Kagawa,26,Osaka,2016,1.0
18,Yamanashi,19,Nagano,2016,1.0
18,Yamanashi,27,Hyogo,2016,1.0
18,Yamanashi,6,Fukushima,2016,7.0
6,Fukushima,39,Fukuoka,2016,7.0
39,Fukuoka,7,Ibaraki,2016,1.0
11,Chiba,1,Aomori,2016,3.0
4,Akita,11,Chiba,2016,1.0
11,Chiba,19,Nagano,2016,2.0
19,Nagano,9,Gunma,2016,1.0
19,Nagano,14,Niigata,2016,1.0
14,Niigata,15,Toyama,2016,3.0
19,Nagano,18,Yamanashi,2016,3.0
20,Gihu,11,Chiba,2016,3.0
16,Ishikawa,13,Kanagawa,2016,3.0
16,Ishikawa,18,Yamanashi,2016,1.0
19,Nagano,17,Fukui,2016,1.0
17,Fukui,19,Nagano,2016,1.0
20,Gihu,23,Mie,2016,1.0
19,Nagano,27,Hyogo,2016,1.0
27,Hyogo,3,Miyagi,2016,1.0
3,Miyagi,12,Tokyo,2016,1.0
19,Nagano,8,Tochigi,2016,1.0
11,Chiba,20,Gihu,2016,3.0
20,Gihu,12,Tokyo,2016,4.0
11,Chiba,24,Shiga,2016,1.0
24,Shiga,12,Tokyo,2016,1.0
19,Nagano,7,Ibaraki,2016,1.0
11,Chiba,22,Aichi,2016,5.0
28,Nara,22,Aichi,2016,1.0
12,Tokyo,3,Miyagi,2016,1.0
28,Nara,19,Nagano,2016,1.0
33,Hiroshima,13,Kanagawa,2016,5.0
25,Kyoto,36,Kagawa,2016,7.0
36,Kagawa,12,Tokyo,2016,7.0
25,Kyoto,42,Kumamoto,2016,1.0
42,Kumamoto,39,Fukuoka,2016,3.0
25,Kyoto,46,Okinawa,2016,3.0
46,Okinawa,11,Chiba,2016,3.0
25,Kyoto,8,Tochigi,2016,1.0
26,Osaka,13,Kanagawa,2016,0.0
18,Yamanashi,28,Nara,2016,1.0
11,Chiba,28,Nara,2016,4.0
11,Chiba,2,Iwate,2016,4.0
11,Chiba,29,Wakayama,2016,4.0
29,Wakayama,41,Nagasaki,2016,1.0
41,Nagasaki,33,Hiroshima,2016,1.0
11,Chiba,30,Tottori,2016,1.0
30,Tottori,11,Chiba,2016,1.0
11,Chiba,32,Okayama,2016,1.0
32,Okayama,38,Kochi,2016,1.0
38,Kochi,32,Okayama,2016,1.0
32,Okayama,33,Hiroshima,2016,1.0
32,Okayama,21,Shizuoka,2016,0.0
33,Hiroshima,21,Shizuoka,2016,1.0
25,Kyoto,14,Niigata,2016,5.0
33,Hiroshima,26,Osaka,2016,5.0
25,Kyoto,3,Miyagi,2016,1.0
32,Okayama,12,Tokyo,2016,1.0
11,Chiba,34,Yamaguchi,2016,5.0
34,Yamaguchi,46,Okinawa,2016,5.0
11,Chiba,35,Tokushima,2016,1.0
35,Tokushima,12,Tokyo,2016,1.0
11,Chiba,36,Kagawa,2016,1.0
11,Chiba,37,Ehime,2016,1.0
37,Ehime,39,Fukuoka,2016,1.0
11,Chiba,3,Miyagi,2016,1.0
3,Miyagi,1,Aomori,2016,1.0
3,Miyagi,25,Kyoto,2016,1.0
11,Chiba,39,Fukuoka,2016,6.0
39,Fukuoka,41,Nagasaki,2016,7.0
11,Chiba,42,Kumamoto,2016,1.0
42,Kumamoto,12,Tokyo,2016,7.0
11,Chiba,43,Oita,2016,1.0
11,Chiba,45,Kagoshima,2016,1.0
45,Kagoshima,11,Chiba,2016,1.0
11,Chiba,46,Okinawa,2016,1.0
5,Yamagata,16,Ishikawa,2016,1.0
11,Chiba,6,Fukushima,2016,1.0
6,Fukushima,18,Yamanashi,2016,1.0
7,Ibaraki,11,Chiba,2016,1.0
7,Ibaraki,6,Fukushima,2016,1.0
7,Ibaraki,27,Hyogo,2016,1.0
27,Hyogo,30,Tottori,2016,1.0
6,Fukushima,4,Akita,2016,1.0
14,Niigata,19,Nagano,2016,1.0
13,Kanagawa,14,Niigata,2016,1.0
101,Narita_airport,12,Tokyo,2016,4.0
1,Aomori,19,Nagano,2016,1.0
19,Nagano,33,Hiroshima,2016,1.0
16,Ishikawa,25,Kyoto,2016,1.0
39,Fukuoka,46,Okinawa,2016,0.0
0,Hokkaido,3,Miyagi,2016,7.0
27,Hyogo,25,Kyoto,2016,1.0
25,Kyoto,25,Kyoto,2016,1.0
0,Hokkaido,16,Ishikawa,2016,3.0
1,Aomori,11,Chiba,2016,3.0
26,Osaka,8,Tochigi,2016,1.0
8,Tochigi,33,Hiroshima,2016,6.0
33,Hiroshima,22,Aichi,2016,6.0
3,Miyagi,33,Hiroshima,2016,1.0
3,Miyagi,8,Tochigi,2016,5.0
5,Yamagata,30,Tottori,2016,1.0
30,Tottori,12,Tokyo,2016,1.0
0,Hokkaido,8,Tochigi,2016,1.0
8,Tochigi,20,Gihu,2016,1.0
20,Gihu,41,Nagasaki,2016,1.0
29,Wakayama,45,Kagoshima,2016,1.0
45,Kagoshima,42,Kumamoto,2016,1.0
42,Kumamoto,27,Hyogo,2016,1.0
14,Niigata,13,Kanagawa,2016,1.0
16,Ishikawa,26,Osaka,2016,1.0
18,Yamanashi,8,Tochigi,2016,6.0
22,Aichi,22,Aichi,2016,1.0
25,Kyoto,40,Saga,2016,1.0
40,Saga,41,Nagasaki,2016,1.0
41,Nagasaki,26,Osaka,2016,5.0
9,Gunma,33,Hiroshima,2016,1.0
8,Tochigi,3,Miyagi,2016,1.0
3,Miyagi,0,Hokkaido,2016,1.0
46,Okinawa,46,Okinawa,2016,5.0
13,Kanagawa,10,Saitama,2016,5.0
11,Chiba,27,Hyogo,2016,7.0
33,Hiroshima,34,Yamaguchi,2016,7.0
34,Yamaguchi,31,Shimane,2016,7.0
31,Shimane,12,Tokyo,2016,1.0
39,Fukuoka,13,Kanagawa,2016,1.0
13,Kanagawa,39,Fukuoka,2016,1.0
46,Okinawa,25,Kyoto,2016,1.0
9,Gunma,26,Osaka,2016,1.0
18,Yamanashi,7,Ibaraki,2016,1.0
13,Kanagawa,0,Hokkaido,2016,1.0
28,Nara,29,Wakayama,2016,1.0
28,Nara,33,Hiroshima,2016,1.0
33,Hiroshima,11,Chiba,2016,1.0
21,Shizuoka,20,Gihu,2016,1.0
36,Kagawa,33,Hiroshima,2016,1.0
12,Tokyo,16,Ishikawa,2016,1.0
16,Ishikawa,33,Hiroshima,2016,1.0
18,Yamanashi,10,Saitama,2016,1.0
19,Nagano,25,Kyoto,2016,1.0
33,Hiroshima,27,Hyogo,2016,1.0
33,Hiroshima,19,Nagano,2016,5.0
28,Nara,28,Nara,2016,1.0
26,Osaka,27,Hyogo,2016,1.0
27,Hyogo,27,Hyogo,2016,3.0
8,Tochigi,25,Kyoto,2016,1.0
14,Niigata,11,Chiba,2016,5.0
12,Tokyo,2,Iwate,2016,4.0
33,Hiroshima,28,Nara,2016,4.0
12,Tokyo,14,Niigata,2016,3.0
16,Ishikawa,24,Shiga,2016,1.0
18,Yamanashi,14,Niigata,2016,1.0
19,Nagano,26,Osaka,2016,1.0
27,Hyogo,33,Hiroshima,2016,1.0
33,Hiroshima,18,Yamanashi,2016,4.0
27,Hyogo,46,Okinawa,2016,4.0
46,Okinawa,45,Kagoshima,2016,1.0
45,Kagoshima,26,Osaka,2016,1.0
25,Kyoto,16,Ishikawa,2016,1.0
21,Shizuoka,29,Wakayama,2016,1.0
21,Shizuoka,33,Hiroshima,2016,4.0
28,Nara,13,Kanagawa,2016,1.0
28,Nara,8,Tochigi,2016,1.0
29,Wakayama,13,Kanagawa,2016,1.0
33,Hiroshima,20,Gihu,2016,1.0
27,Hyogo,13,Kanagawa,2016,1.0
41,Nagasaki,39,Fukuoka,2016,1.0
7,Ibaraki,25,Kyoto,2016,1.0
8,Tochigi,9,Gunma,2016,6.0
29,Wakayama,28,Nara,2016,6.0
36,Kagawa,32,Okayama,2016,1.0
3,Miyagi,4,Akita,2016,1.0
4,Akita,1,Aomori,2016,5.0
14,Niigata,8,Tochigi,2016,8.0
13,Kanagawa,16,Ishikawa,2016,8.0
22,Aichi,29,Wakayama,2016,4.0
29,Wakayama,25,Kyoto,2016,5.0
29,Wakayama,12,Tokyo,2016,5.0
36,Kagawa,37,Ehime,2016,1.0
37,Ehime,33,Hiroshima,2016,1.0
25,Kyoto,37,Ehime,2016,1.0
37,Ehime,28,Nara,2016,1.0
25,Kyoto,32,Okayama,2016,1.0
29,Wakayama,33,Hiroshima,2016,3.0
32,Okayama,26,Osaka,2016,3.0
16,Ishikawa,32,Okayama,2016,3.0
20,Gihu,18,Yamanashi,2016,0.0
18,Yamanashi,16,Ishikawa,2016,1.0
16,Ishikawa,28,Nara,2016,1.0
33,Hiroshima,41,Nagasaki,2016,3.0
20,Gihu,8,Tochigi,2016,9.0
21,Shizuoka,17,Fukui,2016,1.0
17,Fukui,16,Ishikawa,2016,1.0
22,Aichi,45,Kagoshima,2016,1.0
45,Kagoshima,43,Oita,2016,1.0
27,Hyogo,32,Okayama,2016,1.0
21,Shizuoka,27,Hyogo,2016,1.0
21,Shizuoka,42,Kumamoto,2016,1.0
42,Kumamoto,43,Oita,2016,1.0
16,Ishikawa,29,Wakayama,2016,1.0
26,Osaka,19,Nagano,2016,1.0
26,Osaka,32,Okayama,2016,1.0
33,Hiroshima,37,Ehime,2016,7.0
37,Ehime,26,Osaka,2016,6.0
27,Hyogo,23,Mie,2016,1.0
23,Mie,36,Kagawa,2016,1.0
27,Hyogo,36,Kagawa,2016,4.0
26,Osaka,20,Gihu,2016,4.0
26,Osaka,45,Kagoshima,2016,1.0
45,Kagoshima,12,Tokyo,2016,1.0
41,Nagasaki,41,Nagasaki,2016,5.0
33,Hiroshima,43,Oita,2016,1.0
43,Oita,26,Osaka,2016,1.0
39,Fukuoka,45,Kagoshima,2016,1.0
45,Kagoshima,45,Kagoshima,2016,1.0
45,Kagoshima,46,Okinawa,2016,1.0
46,Okinawa,27,Hyogo,2016,0.0
13,Kanagawa,29,Wakayama,2016,1.0
13,Kanagawa,3,Miyagi,2016,1.0
13,Kanagawa,46,Okinawa,2016,1.0
13,Kanagawa,4,Akita,2016,0.0
1,Aomori,30,Tottori,2016,1.0
30,Tottori,38,Kochi,2016,7.0
38,Kochi,35,Tokushima,2016,7.0
13,Kanagawa,6,Fukushima,2016,7.0
14,Niigata,14,Niigata,2016,1.0
14,Niigata,33,Hiroshima,2016,1.0
32,Okayama,25,Kyoto,2016,1.0
14,Niigata,16,Ishikawa,2016,1.0
16,Ishikawa,31,Shimane,2016,1.0
31,Shimane,34,Yamaguchi,2016,1.0
34,Yamaguchi,36,Kagawa,2016,1.0
14,Niigata,18,Yamanashi,2016,1.0
14,Niigata,22,Aichi,2016,1.0
36,Kagawa,34,Yamaguchi,2016,1.0
34,Yamaguchi,27,Hyogo,2016,5.0
14,Niigata,4,Akita,2016,1.0
12,Tokyo,15,Toyama,2016,1.0
15,Toyama,11,Chiba,2016,0.0
15,Toyama,21,Shizuoka,2016,5.0
15,Toyama,22,Aichi,2016,4.0
15,Toyama,26,Osaka,2016,4.0
15,Toyama,37,Ehime,2016,1.0
37,Ehime,25,Kyoto,2016,3.0
15,Toyama,44,Miyazaki,2016,3.0
44,Miyazaki,10,Saitama,2016,1.0
15,Toyama,4,Akita,2016,1.0
16,Ishikawa,16,Ishikawa,2016,1.0
16,Ishikawa,19,Nagano,2016,4.0
37,Ehime,12,Tokyo,2016,1.0
41,Nagasaki,45,Kagoshima,2016,1.0
20,Gihu,29,Wakayama,2016,1.0
29,Wakayama,27,Hyogo,2016,1.0
27,Hyogo,8,Tochigi,2016,5.0
39,Fukuoka,25,Kyoto,2016,1.0
16,Ishikawa,27,Hyogo,2016,1.0
27,Hyogo,17,Fukui,2016,5.0
17,Fukui,10,Saitama,2016,5.0
27,Hyogo,20,Gihu,2016,5.0
20,Gihu,27,Hyogo,2016,1.0
20,Gihu,13,Kanagawa,2016,5.0
16,Ishikawa,8,Tochigi,2016,6.0
17,Fukui,25,Kyoto,2016,1.0
25,Kyoto,17,Fukui,2016,1.0
17,Fukui,7,Ibaraki,2016,2.0
18,Yamanashi,0,Hokkaido,2016,1.0
21,Shizuoka,39,Fukuoka,2016,1.0
18,Yamanashi,24,Shiga,2016,6.0
24,Shiga,26,Osaka,2016,7.0
16,Ishikawa,11,Chiba,2016,7.0
28,Nara,23,Mie,2016,7.0
27,Hyogo,31,Shimane,2016,1.0
31,Shimane,33,Hiroshima,2016,1.0
41,Nagasaki,12,Tokyo,2016,7.0
23,Mie,25,Kyoto,2016,1.0
24,Shiga,18,Yamanashi,2016,1.0
46,Okinawa,26,Osaka,2016,1.0
32,Okayama,34,Yamaguchi,2016,1.0
34,Yamaguchi,42,Kumamoto,2016,5.0
42,Kumamoto,44,Miyazaki,2016,1.0
28,Nara,30,Tottori,2016,4.0
30,Tottori,0,Hokkaido,2016,4.0
18,Yamanashi,29,Wakayama,2016,1.0
25,Kyoto,41,Nagasaki,2016,1.0
1,Aomori,25,Kyoto,2016,1.0
25,Kyoto,15,Toyama,2016,1.0
1,Aomori,8,Tochigi,2016,1.0
19,Nagano,10,Saitama,2016,1.0
18,Yamanashi,15,Toyama,2016,5.0
19,Nagano,1,Aomori,2016,1.0
20,Gihu,15,Toyama,2016,1.0
43,Oita,41,Nagasaki,2016,1.0
41,Nagasaki,42,Kumamoto,2016,3.0
42,Kumamoto,21,Shizuoka,2016,6.0
25,Kyoto,45,Kagoshima,2016,0.0
42,Kumamoto,26,Osaka,2016,1.0
19,Nagano,34,Yamaguchi,2016,1.0
34,Yamaguchi,25,Kyoto,2016,1.0
19,Nagano,3,Miyagi,2016,1.0
