prior_id,prior_name,destination_id,destination_name,year,module_index
4,Akita,12,Tokyo,2015,3
0,Hokkaido,6,Fukushima,2015,6
6,Fukushima,37,Ehime,2015,6
37,Ehime,39,Fukuoka,2015,5
39,Fukuoka,30,Tottori,2015,7
30,Tottori,1,Aomori,2015,7
0,Hokkaido,8,Tochigi,2015,1
8,Tochigi,19,Nagano,2015,1
101,Narita_airport,9,Gunma,2015,1
9,Gunma,9,Gunma,2015,1
9,Gunma,12,Tokyo,2015,1
9,Gunma,10,Saitama,2015,1
10,Saitama,12,Tokyo,2015,1
10,Saitama,8,Tochigi,2015,1
9,Gunma,11,Chiba,2015,1
11,Chiba,13,Kanagawa,2015,1
9,Gunma,16,Ishikawa,2015,1
16,Ishikawa,18,Yamanashi,2015,1
9,Gunma,18,Yamanashi,2015,1
9,Gunma,19,Nagano,2015,1
9,Gunma,21,Shizuoka,2015,1
9,Gunma,25,Kyoto,2015,1
9,Gunma,6,Fukushima,2015,1
9,Gunma,8,Tochigi,2015,1
8,Tochigi,9,Gunma,2015,1
21,Shizuoka,9,Gunma,2015,1
8,Tochigi,8,Tochigi,2015,1
8,Tochigi,6,Fukushima,2015,3
6,Fukushima,12,Tokyo,2015,3
12,Tokyo,9,Gunma,2015,1
101,Narita_airport,10,Saitama,2015,1
10,Saitama,0,Hokkaido,2015,0
10,Saitama,9,Gunma,2015,1
10,Saitama,10,Saitama,2015,1
10,Saitama,11,Chiba,2015,1
11,Chiba,10,Saitama,2015,1
13,Kanagawa,13,Kanagawa,2015,1
11,Chiba,14,Niigata,2015,1
11,Chiba,8,Tochigi,2015,1
8,Tochigi,11,Chiba,2015,1
12,Tokyo,8,Tochigi,2015,1
11,Chiba,18,Yamanashi,2015,1
12,Tokyo,23,Mie,2015,1
12,Tokyo,7,Ibaraki,2015,1
13,Kanagawa,18,Yamanashi,2015,1
12,Tokyo,14,Niigata,2015,1
12,Tokyo,22,Aichi,2015,1
12,Tokyo,28,Nara,2015,1
25,Kyoto,32,Okayama,2015,1
32,Okayama,33,Hiroshima,2015,1
41,Nagasaki,26,Osaka,2015,1
12,Tokyo,3,Miyagi,2015,3
3,Miyagi,19,Nagano,2015,3
19,Nagano,11,Chiba,2015,1
10,Saitama,13,Kanagawa,2015,1
13,Kanagawa,10,Saitama,2015,1
10,Saitama,14,Niigata,2015,1
10,Saitama,15,Toyama,2015,1
10,Saitama,18,Yamanashi,2015,1
10,Saitama,19,Nagano,2015,1
10,Saitama,21,Shizuoka,2015,1
10,Saitama,22,Aichi,2015,1
22,Aichi,27,Hyogo,2015,1
10,Saitama,25,Kyoto,2015,1
26,Osaka,10,Saitama,2015,1
26,Osaka,33,Hiroshima,2015,1
33,Hiroshima,10,Saitama,2015,1
33,Hiroshima,20,Gihu,2015,1
20,Gihu,12,Tokyo,2015,1
25,Kyoto,41,Nagasaki,2015,1
26,Osaka,16,Ishikawa,2015,1
10,Saitama,26,Osaka,2015,1
10,Saitama,3,Miyagi,2015,3
19,Nagano,1,Aomori,2015,3
10,Saitama,39,Fukuoka,2015,5
39,Fukuoka,13,Kanagawa,2015,5
13,Kanagawa,16,Ishikawa,2015,1
10,Saitama,42,Kumamoto,2015,1
10,Saitama,46,Okinawa,2015,1
46,Okinawa,10,Saitama,2015,1
10,Saitama,6,Fukushima,2015,3
6,Fukushima,25,Kyoto,2015,1
10,Saitama,7,Ibaraki,2015,1
7,Ibaraki,11,Chiba,2015,1
7,Ibaraki,12,Tokyo,2015,1
12,Tokyo,10,Saitama,2015,1
8,Tochigi,10,Saitama,2015,1
8,Tochigi,18,Yamanashi,2015,1
101,Narita_airport,11,Chiba,2015,1
11,Chiba,0,Hokkaido,2015,0
11,Chiba,9,Gunma,2015,1
21,Shizuoka,25,Kyoto,2015,1
22,Aichi,12,Tokyo,2015,1
1,Aomori,4,Akita,2015,3
4,Akita,14,Niigata,2015,3
14,Niigata,19,Nagano,2015,1
19,Nagano,20,Gihu,2015,1
20,Gihu,25,Kyoto,2015,1
33,Hiroshima,39,Fukuoka,2015,5
39,Fukuoka,41,Nagasaki,2015,5
11,Chiba,25,Kyoto,2015,1
25,Kyoto,11,Chiba,2015,1
18,Yamanashi,25,Kyoto,2015,1
13,Kanagawa,26,Osaka,2015,1
13,Kanagawa,19,Nagano,2015,1
13,Kanagawa,22,Aichi,2015,1
18,Yamanashi,20,Gihu,2015,1
20,Gihu,26,Osaka,2015,1
11,Chiba,21,Shizuoka,2015,1
21,Shizuoka,21,Shizuoka,2015,1
21,Shizuoka,22,Aichi,2015,1
22,Aichi,25,Kyoto,2015,1
26,Osaka,27,Hyogo,2015,1
26,Osaka,39,Fukuoka,2015,5
11,Chiba,26,Osaka,2015,1
26,Osaka,18,Yamanashi,2015,1
25,Kyoto,16,Ishikawa,2015,1
16,Ishikawa,11,Chiba,2015,1
21,Shizuoka,18,Yamanashi,2015,1
21,Shizuoka,26,Osaka,2015,1
25,Kyoto,28,Nara,2015,1
28,Nara,12,Tokyo,2015,1
33,Hiroshima,22,Aichi,2015,1
12,Tokyo,15,Toyama,2015,1
15,Toyama,25,Kyoto,2015,1
13,Kanagawa,21,Shizuoka,2015,1
18,Yamanashi,22,Aichi,2015,1
18,Yamanashi,24,Shiga,2015,1
24,Shiga,25,Kyoto,2015,1
28,Nara,26,Osaka,2015,1
18,Yamanashi,45,Kagoshima,2015,1
45,Kagoshima,22,Aichi,2015,1
22,Aichi,28,Nara,2015,1
13,Kanagawa,20,Gihu,2015,1
20,Gihu,22,Aichi,2015,1
21,Shizuoka,29,Wakayama,2015,1
22,Aichi,26,Osaka,2015,1
13,Kanagawa,25,Kyoto,2015,1
26,Osaka,43,Oita,2015,5
39,Fukuoka,12,Tokyo,2015,5
14,Niigata,16,Ishikawa,2015,1
15,Toyama,16,Ishikawa,2015,1
16,Ishikawa,17,Fukui,2015,1
17,Fukui,26,Osaka,2015,1
15,Toyama,21,Shizuoka,2015,1
15,Toyama,27,Hyogo,2015,1
21,Shizuoka,8,Tochigi,2015,1
12,Tokyo,19,Nagano,2015,1
19,Nagano,16,Ishikawa,2015,1
16,Ishikawa,26,Osaka,2015,1
26,Osaka,29,Wakayama,2015,1
29,Wakayama,21,Shizuoka,2015,1
19,Nagano,21,Shizuoka,2015,1
19,Nagano,22,Aichi,2015,1
22,Aichi,20,Gihu,2015,1
20,Gihu,16,Ishikawa,2015,1
25,Kyoto,25,Kyoto,2015,1
27,Hyogo,26,Osaka,2015,1
25,Kyoto,14,Niigata,2015,1
14,Niigata,6,Fukushima,2015,3
6,Fukushima,9,Gunma,2015,1
9,Gunma,13,Kanagawa,2015,1
16,Ishikawa,20,Gihu,2015,1
20,Gihu,19,Nagano,2015,1
26,Osaka,19,Nagano,2015,1
27,Hyogo,25,Kyoto,2015,1
26,Osaka,32,Okayama,2015,1
32,Okayama,25,Kyoto,2015,1
12,Tokyo,27,Hyogo,2015,1
27,Hyogo,42,Kumamoto,2015,5
42,Kumamoto,32,Okayama,2015,1
39,Fukuoka,39,Fukuoka,2015,5
12,Tokyo,37,Ehime,2015,4
37,Ehime,25,Kyoto,2015,1
12,Tokyo,38,Kochi,2015,1
13,Kanagawa,0,Hokkaido,2015,0
12,Tokyo,41,Nagasaki,2015,1
41,Nagasaki,39,Fukuoka,2015,5
39,Fukuoka,25,Kyoto,2015,1
22,Aichi,42,Kumamoto,2015,5
42,Kumamoto,43,Oita,2015,5
21,Shizuoka,46,Okinawa,2015,1
46,Okinawa,27,Hyogo,2015,1
28,Nara,11,Chiba,2015,1
13,Kanagawa,7,Ibaraki,2015,1
11,Chiba,15,Toyama,2015,1
25,Kyoto,13,Kanagawa,2015,1
15,Toyama,28,Nara,2015,1
28,Nara,20,Gihu,2015,1
11,Chiba,16,Ishikawa,2015,1
16,Ishikawa,15,Toyama,2015,1
15,Toyama,12,Tokyo,2015,1
15,Toyama,20,Gihu,2015,1
19,Nagano,19,Nagano,2015,1
11,Chiba,1,Aomori,2015,3
19,Nagano,9,Gunma,2015,1
19,Nagano,15,Toyama,2015,1
16,Ishikawa,19,Nagano,2015,1
19,Nagano,18,Yamanashi,2015,1
19,Nagano,8,Tochigi,2015,1
11,Chiba,20,Gihu,2015,1
25,Kyoto,29,Wakayama,2015,1
29,Wakayama,33,Hiroshima,2015,1
21,Shizuoka,19,Nagano,2015,1
18,Yamanashi,19,Nagano,2015,1
21,Shizuoka,6,Fukushima,2015,3
21,Shizuoka,7,Ibaraki,2015,1
11,Chiba,22,Aichi,2015,1
22,Aichi,22,Aichi,2015,1
28,Nara,27,Hyogo,2015,1
11,Chiba,23,Mie,2015,1
23,Mie,11,Chiba,2015,1
23,Mie,21,Shizuoka,2015,1
26,Osaka,13,Kanagawa,2015,1
33,Hiroshima,33,Hiroshima,2015,1
33,Hiroshima,21,Shizuoka,2015,1
41,Nagasaki,43,Oita,2015,5
43,Oita,28,Nara,2015,1
13,Kanagawa,28,Nara,2015,1
25,Kyoto,15,Toyama,2015,1
15,Toyama,32,Okayama,2015,1
25,Kyoto,18,Yamanashi,2015,1
33,Hiroshima,13,Kanagawa,2015,1
28,Nara,29,Wakayama,2015,1
29,Wakayama,29,Wakayama,2015,1
29,Wakayama,28,Nara,2015,1
28,Nara,28,Nara,2015,1
28,Nara,0,Hokkaido,2015,0
11,Chiba,27,Hyogo,2015,1
20,Gihu,11,Chiba,2015,1
11,Chiba,28,Nara,2015,1
28,Nara,32,Okayama,2015,1
11,Chiba,2,Iwate,2015,1
11,Chiba,29,Wakayama,2015,1
29,Wakayama,26,Osaka,2015,1
11,Chiba,33,Hiroshima,2015,1
33,Hiroshima,46,Okinawa,2015,1
46,Okinawa,12,Tokyo,2015,1
11,Chiba,36,Kagawa,2015,1
11,Chiba,3,Miyagi,2015,3
3,Miyagi,1,Aomori,2015,3
3,Miyagi,29,Wakayama,2015,3
3,Miyagi,4,Akita,2015,3
4,Akita,13,Kanagawa,2015,3
11,Chiba,39,Fukuoka,2015,5
11,Chiba,42,Kumamoto,2015,5
42,Kumamoto,33,Hiroshima,2015,1
33,Hiroshima,34,Yamaguchi,2015,5
34,Yamaguchi,12,Tokyo,2015,1
11,Chiba,43,Oita,2015,5
43,Oita,43,Oita,2015,5
43,Oita,6,Fukushima,2015,3
11,Chiba,45,Kagoshima,2015,8
45,Kagoshima,18,Yamanashi,2015,8
11,Chiba,46,Okinawa,2015,1
11,Chiba,5,Yamagata,2015,1
5,Yamagata,25,Kyoto,2015,1
12,Tokyo,5,Yamagata,2015,3
11,Chiba,6,Fukushima,2015,1
6,Fukushima,11,Chiba,2015,1
6,Fukushima,27,Hyogo,2015,1
11,Chiba,7,Ibaraki,2015,1
7,Ibaraki,21,Shizuoka,2015,1
8,Tochigi,25,Kyoto,2015,1
25,Kyoto,34,Yamaguchi,2015,1
8,Tochigi,7,Ibaraki,2015,1
101,Narita_airport,12,Tokyo,2015,1
1,Aomori,41,Nagasaki,2015,1
41,Nagasaki,13,Kanagawa,2015,1
0,Hokkaido,27,Hyogo,2015,1
27,Hyogo,33,Hiroshima,2015,1
33,Hiroshima,19,Nagano,2015,1
39,Fukuoka,22,Aichi,2015,5
14,Niigata,9,Gunma,2015,1
12,Tokyo,20,Gihu,2015,1
33,Hiroshima,25,Kyoto,2015,1
39,Fukuoka,28,Nara,2015,1
27,Hyogo,39,Fukuoka,2015,5
13,Kanagawa,8,Tochigi,2015,1
16,Ishikawa,13,Kanagawa,2015,1
16,Ishikawa,16,Ishikawa,2015,1
25,Kyoto,23,Mie,2015,1
23,Mie,12,Tokyo,2015,1
1,Aomori,0,Hokkaido,2015,0
0,Hokkaido,19,Nagano,2015,1
19,Nagano,25,Kyoto,2015,1
0,Hokkaido,41,Nagasaki,2015,5
19,Nagano,28,Nara,2015,1
28,Nara,13,Kanagawa,2015,1
33,Hiroshima,42,Kumamoto,2015,5
42,Kumamoto,42,Kumamoto,2015,5
42,Kumamoto,8,Tochigi,2015,1
8,Tochigi,13,Kanagawa,2015,1
9,Gunma,7,Ibaraki,2015,1
15,Toyama,14,Niigata,2015,1
10,Saitama,24,Shiga,2015,1
24,Shiga,22,Aichi,2015,1
26,Osaka,20,Gihu,2015,1
14,Niigata,18,Yamanashi,2015,1
14,Niigata,4,Akita,2015,3
4,Akita,1,Aomori,2015,3
15,Toyama,26,Osaka,2015,1
8,Tochigi,21,Shizuoka,2015,1
8,Tochigi,26,Osaka,2015,1
33,Hiroshima,11,Chiba,2015,1
12,Tokyo,46,Okinawa,2015,1
46,Okinawa,25,Kyoto,2015,1
28,Nara,16,Ishikawa,2015,1
28,Nara,33,Hiroshima,2015,1
21,Shizuoka,20,Gihu,2015,1
33,Hiroshima,27,Hyogo,2015,1
25,Kyoto,0,Hokkaido,2015,0
0,Hokkaido,42,Kumamoto,2015,5
42,Kumamoto,12,Tokyo,2015,1
18,Yamanashi,46,Okinawa,2015,1
46,Okinawa,46,Okinawa,2015,9
33,Hiroshima,32,Okayama,2015,1
32,Okayama,28,Nara,2015,1
19,Nagano,13,Kanagawa,2015,1
25,Kyoto,20,Gihu,2015,1
20,Gihu,33,Hiroshima,2015,1
3,Miyagi,26,Osaka,2015,1
12,Tokyo,1,Aomori,2015,3
27,Hyogo,29,Wakayama,2015,1
21,Shizuoka,23,Mie,2015,1
23,Mie,33,Hiroshima,2015,1
33,Hiroshima,8,Tochigi,2015,1
13,Kanagawa,29,Wakayama,2015,1
29,Wakayama,20,Gihu,2015,1
13,Kanagawa,39,Fukuoka,2015,5
14,Niigata,11,Chiba,2015,1
15,Toyama,15,Toyama,2015,1
18,Yamanashi,9,Gunma,2015,1
18,Yamanashi,8,Tochigi,2015,1
1,Aomori,26,Osaka,2015,1
26,Osaka,0,Hokkaido,2015,0
13,Kanagawa,1,Aomori,2015,3
19,Nagano,14,Niigata,2015,1
21,Shizuoka,10,Saitama,2015,1
21,Shizuoka,24,Shiga,2015,1
25,Kyoto,8,Tochigi,2015,1
8,Tochigi,0,Hokkaido,2015,0
21,Shizuoka,28,Nara,2015,1
39,Fukuoka,33,Hiroshima,2015,5
22,Aichi,33,Hiroshima,2015,1
27,Hyogo,28,Nara,2015,1
25,Kyoto,45,Kagoshima,2015,1
45,Kagoshima,33,Hiroshima,2015,1
27,Hyogo,45,Kagoshima,2015,8
32,Okayama,35,Tokushima,2015,4
26,Osaka,7,Ibaraki,2015,1
12,Tokyo,29,Wakayama,2015,1
33,Hiroshima,29,Wakayama,2015,1
29,Wakayama,25,Kyoto,2015,1
20,Gihu,13,Kanagawa,2015,1
12,Tokyo,43,Oita,2015,5
43,Oita,9,Gunma,2015,5
12,Tokyo,6,Fukushima,2015,1
25,Kyoto,36,Kagawa,2015,1
36,Kagawa,36,Kagawa,2015,4
36,Kagawa,26,Osaka,2015,1
8,Tochigi,16,Ishikawa,2015,1
13,Kanagawa,9,Gunma,2015,1
7,Ibaraki,15,Toyama,2015,1
14,Niigata,12,Tokyo,2015,1
41,Nagasaki,25,Kyoto,2015,1
13,Kanagawa,23,Mie,2015,1
23,Mie,25,Kyoto,2015,1
13,Kanagawa,14,Niigata,2015,1
13,Kanagawa,15,Toyama,2015,1
15,Toyama,46,Okinawa,2015,1
18,Yamanashi,0,Hokkaido,2015,0
33,Hiroshima,36,Kagawa,2015,4
36,Kagawa,8,Tochigi,2015,1
18,Yamanashi,28,Nara,2015,1
36,Kagawa,31,Shimane,2015,2
31,Shimane,26,Osaka,2015,2
41,Nagasaki,3,Miyagi,2015,3
3,Miyagi,33,Hiroshima,2015,3
19,Nagano,26,Osaka,2015,1
16,Ishikawa,32,Okayama,2015,1
9,Gunma,20,Gihu,2015,1
20,Gihu,20,Gihu,2015,1
20,Gihu,24,Shiga,2015,1
24,Shiga,33,Hiroshima,2015,1
20,Gihu,29,Wakayama,2015,1
13,Kanagawa,36,Kagawa,2015,1
16,Ishikawa,22,Aichi,2015,1
29,Wakayama,27,Hyogo,2015,1
27,Hyogo,27,Hyogo,2015,1
22,Aichi,23,Mie,2015,1
23,Mie,26,Osaka,2015,1
13,Kanagawa,24,Shiga,2015,1
24,Shiga,26,Osaka,2015,1
32,Okayama,27,Hyogo,2015,1
27,Hyogo,20,Gihu,2015,1
13,Kanagawa,32,Okayama,2015,1
32,Okayama,46,Okinawa,2015,1
46,Okinawa,33,Hiroshima,2015,1
28,Nara,46,Okinawa,2015,1
29,Wakayama,12,Tokyo,2015,1
36,Kagawa,20,Gihu,2015,1
36,Kagawa,33,Hiroshima,2015,1
33,Hiroshima,45,Kagoshima,2015,8
45,Kagoshima,42,Kumamoto,2015,8
42,Kumamoto,39,Fukuoka,2015,5
41,Nagasaki,41,Nagasaki,2015,5
25,Kyoto,46,Okinawa,2015,1
46,Okinawa,26,Osaka,2015,1
13,Kanagawa,27,Hyogo,2015,1
29,Wakayama,13,Kanagawa,2015,1
13,Kanagawa,31,Shimane,2015,2
31,Shimane,31,Shimane,2015,2
31,Shimane,32,Okayama,2015,2
13,Kanagawa,33,Hiroshima,2015,1
32,Okayama,26,Osaka,2015,1
39,Fukuoka,26,Osaka,2015,1
13,Kanagawa,41,Nagasaki,2015,1
41,Nagasaki,12,Tokyo,2015,1
13,Kanagawa,45,Kagoshima,2015,1
13,Kanagawa,46,Okinawa,2015,1
13,Kanagawa,5,Yamagata,2015,3
13,Kanagawa,6,Fukushima,2015,1
22,Aichi,3,Miyagi,2015,3
14,Niigata,22,Aichi,2015,1
14,Niigata,25,Kyoto,2015,1
14,Niigata,26,Osaka,2015,1
14,Niigata,27,Hyogo,2015,1
27,Hyogo,30,Tottori,2015,2
14,Niigata,5,Yamagata,2015,3
15,Toyama,11,Chiba,2015,1
20,Gihu,15,Toyama,2015,1
15,Toyama,24,Shiga,2015,1
24,Shiga,21,Shizuoka,2015,1
15,Toyama,22,Aichi,2015,1
22,Aichi,15,Toyama,2015,1
15,Toyama,33,Hiroshima,2015,1
42,Kumamoto,3,Miyagi,2015,10
3,Miyagi,42,Kumamoto,2015,10
17,Fukui,28,Nara,2015,1
25,Kyoto,42,Kumamoto,2015,5
42,Kumamoto,45,Kagoshima,2015,8
45,Kagoshima,45,Kagoshima,2015,8
45,Kagoshima,39,Fukuoka,2015,8
16,Ishikawa,21,Shizuoka,2015,1
28,Nara,8,Tochigi,2015,1
16,Ishikawa,28,Nara,2015,1
16,Ishikawa,41,Nagasaki,2015,11
41,Nagasaki,20,Gihu,2015,11
20,Gihu,14,Niigata,2015,11
12,Tokyo,17,Fukui,2015,1
17,Fukui,12,Tokyo,2015,1
17,Fukui,18,Yamanashi,2015,1
17,Fukui,25,Kyoto,2015,1
25,Kyoto,17,Fukui,2015,1
17,Fukui,33,Hiroshima,2015,1
33,Hiroshima,28,Nara,2015,1
12,Tokyo,42,Kumamoto,2015,5
42,Kumamoto,44,Miyazaki,2015,8
25,Kyoto,19,Nagano,2015,1
9,Gunma,29,Wakayama,2015,1
29,Wakayama,42,Kumamoto,2015,5
42,Kumamoto,26,Osaka,2015,1
18,Yamanashi,15,Toyama,2015,1
18,Yamanashi,16,Ishikawa,2015,1
18,Yamanashi,1,Aomori,2015,3
4,Akita,2,Iwate,2015,3
2,Iwate,3,Miyagi,2015,3
17,Fukui,20,Gihu,2015,1
22,Aichi,24,Shiga,2015,1
27,Hyogo,36,Kagawa,2015,1
22,Aichi,11,Chiba,2015,1
18,Yamanashi,27,Hyogo,2015,1
18,Yamanashi,29,Wakayama,2015,1
29,Wakayama,22,Aichi,2015,1
18,Yamanashi,3,Miyagi,2015,3
18,Yamanashi,7,Ibaraki,2015,1
0,Hokkaido,32,Okayama,2015,4
35,Tokushima,26,Osaka,2015,4
1,Aomori,11,Chiba,2015,3
1,Aomori,16,Ishikawa,2015,3
1,Aomori,1,Aomori,2015,3
4,Akita,3,Miyagi,2015,3
26,Osaka,37,Ehime,2015,4
37,Ehime,19,Nagano,2015,4
1,Aomori,2,Iwate,2015,3
19,Nagano,10,Saitama,2015,1
45,Kagoshima,12,Tokyo,2015,1
15,Toyama,19,Nagano,2015,1
16,Ishikawa,27,Hyogo,2015,1
27,Hyogo,32,Okayama,2015,1
19,Nagano,33,Hiroshima,2015,1
27,Hyogo,16,Ishikawa,2015,1
33,Hiroshima,43,Oita,2015,5
43,Oita,12,Tokyo,2015,5
20,Gihu,32,Okayama,2015,1
33,Hiroshima,37,Ehime,2015,4
37,Ehime,32,Okayama,2015,4
19,Nagano,23,Mie,2015,1
23,Mie,22,Aichi,2015,1
36,Kagawa,16,Ishikawa,2015,1
19,Nagano,27,Hyogo,2015,1
27,Hyogo,18,Yamanashi,2015,1
43,Oita,45,Kagoshima,2015,8
20,Gihu,18,Yamanashi,2015,1
19,Nagano,3,Miyagi,2015,3
16,Ishikawa,29,Wakayama,2015,1
39,Fukuoka,43,Oita,2015,5
24,Shiga,16,Ishikawa,2015,1
26,Osaka,8,Tochigi,2015,1
8,Tochigi,33,Hiroshima,2015,1
29,Wakayama,16,Ishikawa,2015,1
29,Wakayama,24,Shiga,2015,1
24,Shiga,12,Tokyo,2015,1
43,Oita,41,Nagasaki,2015,5
43,Oita,42,Kumamoto,2015,5
25,Kyoto,31,Shimane,2015,2
31,Shimane,33,Hiroshima,2015,2
21,Shizuoka,15,Toyama,2015,1
21,Shizuoka,16,Ishikawa,2015,1
36,Kagawa,25,Kyoto,2015,1
21,Shizuoka,14,Niigata,2015,1
23,Mie,29,Wakayama,2015,1
22,Aichi,16,Ishikawa,2015,1
22,Aichi,19,Nagano,2015,1
23,Mie,28,Nara,2015,1
32,Okayama,20,Gihu,2015,1
45,Kagoshima,46,Okinawa,2015,1
32,Okayama,12,Tokyo,2015,1
21,Shizuoka,27,Hyogo,2015,1
39,Fukuoka,42,Kumamoto,2015,5
42,Kumamoto,41,Nagasaki,2015,5
41,Nagasaki,22,Aichi,2015,1
21,Shizuoka,32,Okayama,2015,1
21,Shizuoka,33,Hiroshima,2015,1
41,Nagasaki,42,Kumamoto,2015,5
21,Shizuoka,3,Miyagi,2015,3
21,Shizuoka,45,Kagoshima,2015,1
21,Shizuoka,5,Yamagata,2015,3
5,Yamagata,12,Tokyo,2015,3
22,Aichi,0,Hokkaido,2015,0
22,Aichi,10,Saitama,2015,1
22,Aichi,14,Niigata,2015,1
16,Ishikawa,24,Shiga,2015,1
46,Okinawa,11,Chiba,2015,1
28,Nara,21,Shizuoka,2015,1
27,Hyogo,11,Chiba,2015,1
43,Oita,33,Hiroshima,2015,5
25,Kyoto,3,Miyagi,2015,3
22,Aichi,34,Yamaguchi,2015,1
34,Yamaguchi,22,Aichi,2015,1
34,Yamaguchi,25,Kyoto,2015,1
22,Aichi,5,Yamagata,2015,12
5,Yamagata,22,Aichi,2015,12
22,Aichi,7,Ibaraki,2015,1
23,Mie,27,Hyogo,2015,1
12,Tokyo,24,Shiga,2015,1
24,Shiga,19,Nagano,2015,1
24,Shiga,28,Nara,2015,1
0,Hokkaido,45,Kagoshima,2015,8
27,Hyogo,0,Hokkaido,2015,0
16,Ishikawa,8,Tochigi,2015,1
19,Nagano,0,Hokkaido,2015,0
33,Hiroshima,16,Ishikawa,2015,1
45,Kagoshima,26,Osaka,2015,1
22,Aichi,36,Kagawa,2015,1
36,Kagawa,28,Nara,2015,1
25,Kyoto,10,Saitama,2015,1
26,Osaka,46,Okinawa,2015,1
26,Osaka,15,Toyama,2015,1
20,Gihu,37,Ehime,2015,4
28,Nara,37,Ehime,2015,4
37,Ehime,20,Gihu,2015,1
33,Hiroshima,18,Yamanashi,2015,1
33,Hiroshima,31,Shimane,2015,2
42,Kumamoto,27,Hyogo,2015,1
27,Hyogo,22,Aichi,2015,1
46,Okinawa,0,Hokkaido,2015,0
