prior_id,prior_name,destination_id,destination_name,year,module_index
13,Kanagawa,27,Hyogo,2017,1
27,Hyogo,43,Oita,2017,5
43,Oita,45,Kagoshima,2017,4
12,Tokyo,15,Toyama,2017,1
15,Toyama,13,Kanagawa,2017,1
12,Tokyo,16,Ishikawa,2017,1
16,Ishikawa,18,Yamanashi,2017,1
13,Kanagawa,24,Shiga,2017,1
24,Shiga,25,Kyoto,2017,1
25,Kyoto,29,Wakayama,2017,1
18,Yamanashi,26,Osaka,2017,1
26,Osaka,13,Kanagawa,2017,1
12,Tokyo,1,Aomori,2017,0
1,Aomori,25,Kyoto,2017,1
12,Tokyo,19,Nagano,2017,1
12,Tokyo,20,Gihu,2017,1
25,Kyoto,36,Kagawa,2017,7
36,Kagawa,36,Kagawa,2017,7
36,Kagawa,43,Oita,2017,5
45,Kagoshima,45,Kagoshima,2017,4
45,Kagoshima,39,Fukuoka,2017,4
20,Gihu,26,Osaka,2017,1
23,Mie,25,Kyoto,2017,1
26,Osaka,37,Ehime,2017,7
33,Hiroshima,27,Hyogo,2017,1
21,Shizuoka,28,Nara,2017,1
28,Nara,25,Kyoto,2017,1
12,Tokyo,22,Aichi,2017,1
12,Tokyo,24,Shiga,2017,1
25,Kyoto,7,Ibaraki,2017,1
26,Osaka,0,Hokkaido,2017,0
26,Osaka,9,Gunma,2017,1
26,Osaka,46,Okinawa,2017,1
46,Okinawa,12,Tokyo,2017,1
26,Osaka,29,Wakayama,2017,1
29,Wakayama,25,Kyoto,2017,1
39,Fukuoka,21,Shizuoka,2017,1
26,Osaka,45,Kagoshima,2017,4
45,Kagoshima,0,Hokkaido,2017,0
28,Nara,0,Hokkaido,2017,0
12,Tokyo,30,Tottori,2017,6
12,Tokyo,32,Okayama,2017,1
32,Okayama,26,Osaka,2017,1
12,Tokyo,14,Niigata,2017,1
12,Tokyo,34,Yamaguchi,2017,1
34,Yamaguchi,32,Okayama,2017,6
32,Okayama,25,Kyoto,2017,1
25,Kyoto,16,Ishikawa,2017,1
16,Ishikawa,14,Niigata,2017,1
12,Tokyo,39,Fukuoka,2017,5
39,Fukuoka,43,Oita,2017,5
13,Kanagawa,19,Nagano,2017,1
27,Hyogo,27,Hyogo,2017,1
27,Hyogo,41,Nagasaki,2017,1
41,Nagasaki,42,Kumamoto,2017,5
42,Kumamoto,43,Oita,2017,5
13,Kanagawa,33,Hiroshima,2017,1
33,Hiroshima,34,Yamaguchi,2017,5
34,Yamaguchi,21,Shizuoka,2017,1
8,Tochigi,22,Aichi,2017,1
13,Kanagawa,34,Yamaguchi,2017,1
34,Yamaguchi,46,Okinawa,2017,2
46,Okinawa,46,Okinawa,2017,2
46,Okinawa,41,Nagasaki,2017,5
11,Chiba,16,Ishikawa,2017,1
16,Ishikawa,15,Toyama,2017,1
15,Toyama,19,Nagano,2017,1
19,Nagano,20,Gihu,2017,1
11,Chiba,1,Aomori,2017,0
1,Aomori,0,Hokkaido,2017,0
1,Aomori,1,Aomori,2017,0
1,Aomori,4,Akita,2017,3
3,Miyagi,6,Fukushima,2017,3
11,Chiba,19,Nagano,2017,1
19,Nagano,9,Gunma,2017,1
19,Nagano,11,Chiba,2017,1
7,Ibaraki,7,Ibaraki,2017,1
7,Ibaraki,8,Tochigi,2017,1
19,Nagano,15,Toyama,2017,1
20,Gihu,19,Nagano,2017,1
19,Nagano,21,Shizuoka,2017,1
19,Nagano,26,Osaka,2017,1
19,Nagano,29,Wakayama,2017,1
29,Wakayama,12,Tokyo,2017,1
19,Nagano,33,Hiroshima,2017,1
33,Hiroshima,25,Kyoto,2017,1
19,Nagano,7,Ibaraki,2017,1
11,Chiba,20,Gihu,2017,1
20,Gihu,15,Toyama,2017,1
21,Shizuoka,19,Nagano,2017,1
26,Osaka,27,Hyogo,2017,1
21,Shizuoka,33,Hiroshima,2017,1
33,Hiroshima,26,Osaka,2017,1
22,Aichi,0,Hokkaido,2017,0
0,Hokkaido,19,Nagano,2017,1
22,Aichi,13,Kanagawa,2017,1
22,Aichi,18,Yamanashi,2017,1
22,Aichi,23,Mie,2017,1
23,Mie,22,Aichi,2017,1
11,Chiba,23,Mie,2017,1
11,Chiba,25,Kyoto,2017,1
25,Kyoto,11,Chiba,2017,1
25,Kyoto,17,Fukui,2017,1
17,Fukui,16,Ishikawa,2017,1
16,Ishikawa,11,Chiba,2017,1
13,Kanagawa,3,Miyagi,2017,1
3,Miyagi,27,Hyogo,2017,1
27,Hyogo,8,Tochigi,2017,1
8,Tochigi,7,Ibaraki,2017,1
7,Ibaraki,12,Tokyo,2017,1
27,Hyogo,12,Tokyo,2017,1
26,Osaka,15,Toyama,2017,1
26,Osaka,21,Shizuoka,2017,1
25,Kyoto,41,Nagasaki,2017,1
41,Nagasaki,28,Nara,2017,1
28,Nara,8,Tochigi,2017,1
25,Kyoto,18,Yamanashi,2017,1
25,Kyoto,24,Shiga,2017,1
28,Nara,27,Hyogo,2017,1
26,Osaka,36,Kagawa,2017,7
36,Kagawa,25,Kyoto,2017,1
11,Chiba,28,Nara,2017,1
28,Nara,11,Chiba,2017,1
11,Chiba,34,Yamaguchi,2017,1
34,Yamaguchi,13,Kanagawa,2017,1
11,Chiba,36,Kagawa,2017,7
36,Kagawa,33,Hiroshima,2017,7
11,Chiba,3,Miyagi,2017,1
3,Miyagi,3,Miyagi,2017,3
11,Chiba,46,Okinawa,2017,1
46,Okinawa,11,Chiba,2017,2
11,Chiba,6,Fukushima,2017,1
6,Fukushima,12,Tokyo,2017,1
6,Fukushima,2,Iwate,2017,3
2,Iwate,0,Hokkaido,2017,3
3,Miyagi,14,Niigata,2017,3
14,Niigata,5,Yamagata,2017,3
5,Yamagata,12,Tokyo,2017,1
11,Chiba,7,Ibaraki,2017,1
7,Ibaraki,11,Chiba,2017,1
8,Tochigi,13,Kanagawa,2017,1
19,Nagano,14,Niigata,2017,1
14,Niigata,21,Shizuoka,2017,1
8,Tochigi,3,Miyagi,2017,1
101,Narita_airport,12,Tokyo,2017,1
1,Aomori,3,Miyagi,2017,3
33,Hiroshima,45,Kagoshima,2017,4
45,Kagoshima,12,Tokyo,2017,1
18,Yamanashi,33,Hiroshima,2017,1
16,Ishikawa,21,Shizuoka,2017,1
1,Aomori,39,Fukuoka,2017,5
39,Fukuoka,25,Kyoto,2017,1
33,Hiroshima,33,Hiroshima,2017,1
33,Hiroshima,21,Shizuoka,2017,1
33,Hiroshima,39,Fukuoka,2017,5
39,Fukuoka,35,Tokushima,2017,7
35,Tokushima,26,Osaka,2017,7
26,Osaka,32,Okayama,2017,1
0,Hokkaido,2,Iwate,2017,3
2,Iwate,2,Iwate,2017,3
2,Iwate,8,Tochigi,2017,3
27,Hyogo,33,Hiroshima,2017,1
3,Miyagi,0,Hokkaido,2017,0
28,Nara,33,Hiroshima,2017,1
33,Hiroshima,42,Kumamoto,2017,4
42,Kumamoto,45,Kagoshima,2017,4
45,Kagoshima,22,Aichi,2017,4
9,Gunma,25,Kyoto,2017,1
27,Hyogo,29,Wakayama,2017,1
29,Wakayama,22,Aichi,2017,1
9,Gunma,16,Ishikawa,2017,1
19,Nagano,18,Yamanashi,2017,1
9,Gunma,22,Aichi,2017,1
22,Aichi,27,Hyogo,2017,1
33,Hiroshima,46,Okinawa,2017,1
46,Okinawa,0,Hokkaido,2017,0
9,Gunma,26,Osaka,2017,1
9,Gunma,42,Kumamoto,2017,5
42,Kumamoto,39,Fukuoka,2017,5
9,Gunma,6,Fukushima,2017,1
9,Gunma,8,Tochigi,2017,1
12,Tokyo,43,Oita,2017,5
43,Oita,39,Fukuoka,2017,5
13,Kanagawa,7,Ibaraki,2017,1
10,Saitama,28,Nara,2017,1
46,Okinawa,13,Kanagawa,2017,1
19,Nagano,13,Kanagawa,2017,1
11,Chiba,17,Fukui,2017,1
25,Kyoto,25,Kyoto,2017,1
11,Chiba,33,Hiroshima,2017,1
7,Ibaraki,26,Osaka,2017,1
45,Kagoshima,33,Hiroshima,2017,6
33,Hiroshima,37,Ehime,2017,7
37,Ehime,13,Kanagawa,2017,1
13,Kanagawa,36,Kagawa,2017,7
9,Gunma,18,Yamanashi,2017,1
18,Yamanashi,8,Tochigi,2017,1
20,Gihu,33,Hiroshima,2017,1
33,Hiroshima,29,Wakayama,2017,1
25,Kyoto,46,Okinawa,2017,1
12,Tokyo,29,Wakayama,2017,1
13,Kanagawa,10,Saitama,2017,1
26,Osaka,14,Niigata,2017,1
26,Osaka,16,Ishikawa,2017,1
20,Gihu,22,Aichi,2017,1
16,Ishikawa,33,Hiroshima,2017,1
18,Yamanashi,20,Gihu,2017,1
20,Gihu,20,Gihu,2017,1
22,Aichi,33,Hiroshima,2017,1
18,Yamanashi,45,Kagoshima,2017,4
33,Hiroshima,20,Gihu,2017,1
16,Ishikawa,27,Hyogo,2017,1
27,Hyogo,13,Kanagawa,2017,1
29,Wakayama,0,Hokkaido,2017,0
29,Wakayama,36,Kagawa,2017,7
25,Kyoto,8,Tochigi,2017,1
33,Hiroshima,8,Tochigi,2017,1
33,Hiroshima,2,Iwate,2017,3
2,Iwate,28,Nara,2017,3
33,Hiroshima,22,Aichi,2017,1
33,Hiroshima,31,Shimane,2017,6
31,Shimane,33,Hiroshima,2017,6
37,Ehime,25,Kyoto,2017,1
39,Fukuoka,39,Fukuoka,2017,5
39,Fukuoka,18,Yamanashi,2017,1
12,Tokyo,6,Fukushima,2017,1
8,Tochigi,9,Gunma,2017,1
9,Gunma,3,Miyagi,2017,1
28,Nara,13,Kanagawa,2017,1
33,Hiroshima,16,Ishikawa,2017,1
16,Ishikawa,29,Wakayama,2017,1
13,Kanagawa,14,Niigata,2017,1
14,Niigata,11,Chiba,2017,1
28,Nara,32,Okayama,2017,1
32,Okayama,33,Hiroshima,2017,6
13,Kanagawa,20,Gihu,2017,1
22,Aichi,20,Gihu,2017,1
25,Kyoto,32,Okayama,2017,1
26,Osaka,43,Oita,2017,5
43,Oita,25,Kyoto,2017,1
20,Gihu,13,Kanagawa,2017,1
13,Kanagawa,46,Okinawa,2017,1
46,Okinawa,39,Fukuoka,2017,5
39,Fukuoka,33,Hiroshima,2017,5
33,Hiroshima,35,Tokushima,2017,7
35,Tokushima,38,Kochi,2017,7
38,Kochi,37,Ehime,2017,7
28,Nara,23,Mie,2017,1
18,Yamanashi,10,Saitama,2017,1
7,Ibaraki,18,Yamanashi,2017,1
10,Saitama,7,Ibaraki,2017,1
33,Hiroshima,11,Chiba,2017,1
19,Nagano,16,Ishikawa,2017,1
23,Mie,26,Osaka,2017,1
12,Tokyo,23,Mie,2017,1
25,Kyoto,14,Niigata,2017,1
13,Kanagawa,16,Ishikawa,2017,1
28,Nara,18,Yamanashi,2017,1
28,Nara,20,Gihu,2017,1
15,Toyama,3,Miyagi,2017,1
33,Hiroshima,13,Kanagawa,2017,1
26,Osaka,8,Tochigi,2017,1
8,Tochigi,33,Hiroshima,2017,1
27,Hyogo,16,Ishikawa,2017,1
25,Kyoto,39,Fukuoka,2017,5
39,Fukuoka,26,Osaka,2017,1
8,Tochigi,18,Yamanashi,2017,1
1,Aomori,5,Yamagata,2017,3
5,Yamagata,14,Niigata,2017,1
36,Kagawa,39,Fukuoka,2017,5
12,Tokyo,45,Kagoshima,2017,4
45,Kagoshima,46,Okinawa,2017,4
13,Kanagawa,1,Aomori,2017,3
22,Aichi,16,Ishikawa,2017,1
15,Toyama,25,Kyoto,2017,1
28,Nara,21,Shizuoka,2017,1
15,Toyama,21,Shizuoka,2017,1
21,Shizuoka,45,Kagoshima,2017,4
45,Kagoshima,28,Nara,2017,4
16,Ishikawa,22,Aichi,2017,1
18,Yamanashi,14,Niigata,2017,1
18,Yamanashi,19,Nagano,2017,1
20,Gihu,28,Nara,2017,1
25,Kyoto,45,Kagoshima,2017,4
14,Niigata,9,Gunma,2017,1
9,Gunma,7,Ibaraki,2017,1
33,Hiroshima,28,Nara,2017,1
19,Nagano,22,Aichi,2017,1
45,Kagoshima,21,Shizuoka,2017,1
20,Gihu,29,Wakayama,2017,1
21,Shizuoka,16,Ishikawa,2017,1
33,Hiroshima,32,Okayama,2017,6
32,Okayama,32,Okayama,2017,6
16,Ishikawa,26,Osaka,2017,1
24,Shiga,26,Osaka,2017,1
43,Oita,12,Tokyo,2017,5
28,Nara,35,Tokushima,2017,8
35,Tokushima,10,Saitama,2017,8
39,Fukuoka,45,Kagoshima,2017,4
41,Nagasaki,41,Nagasaki,2017,5
41,Nagasaki,39,Fukuoka,2017,5
25,Kyoto,4,Akita,2017,1
13,Kanagawa,28,Nara,2017,1
13,Kanagawa,29,Wakayama,2017,1
16,Ishikawa,28,Nara,2017,1
3,Miyagi,22,Aichi,2017,1
13,Kanagawa,4,Akita,2017,3
4,Akita,1,Aomori,2017,3
1,Aomori,45,Kagoshima,2017,3
14,Niigata,0,Hokkaido,2017,0
14,Niigata,10,Saitama,2017,1
6,Fukushima,3,Miyagi,2017,1
3,Miyagi,5,Yamagata,2017,3
14,Niigata,14,Niigata,2017,9
14,Niigata,15,Toyama,2017,1
14,Niigata,25,Kyoto,2017,1
15,Toyama,16,Ishikawa,2017,1
15,Toyama,22,Aichi,2017,1
25,Kyoto,31,Shimane,2017,1
28,Nara,28,Nara,2017,1
15,Toyama,26,Osaka,2017,1
16,Ishikawa,13,Kanagawa,2017,1
16,Ishikawa,16,Ishikawa,2017,1
16,Ishikawa,17,Fukui,2017,1
17,Fukui,12,Tokyo,2017,1
33,Hiroshima,36,Kagawa,2017,7
36,Kagawa,30,Tottori,2017,6
16,Ishikawa,23,Mie,2017,1
16,Ishikawa,24,Shiga,2017,1
33,Hiroshima,44,Miyazaki,2017,4
44,Miyazaki,39,Fukuoka,2017,4
29,Wakayama,29,Wakayama,2017,1
8,Tochigi,28,Nara,2017,1
33,Hiroshima,43,Oita,2017,5
27,Hyogo,22,Aichi,2017,1
16,Ishikawa,3,Miyagi,2017,1
3,Miyagi,25,Kyoto,2017,1
12,Tokyo,17,Fukui,2017,1
17,Fukui,19,Nagano,2017,1
19,Nagano,1,Aomori,2017,0
17,Fukui,22,Aichi,2017,1
17,Fukui,25,Kyoto,2017,1
17,Fukui,26,Osaka,2017,1
18,Yamanashi,0,Hokkaido,2017,0
8,Tochigi,8,Tochigi,2017,1
29,Wakayama,37,Ehime,2017,7
37,Ehime,38,Kochi,2017,7
37,Ehime,33,Hiroshima,2017,7
32,Okayama,11,Chiba,2017,1
25,Kyoto,3,Miyagi,2017,1
19,Nagano,3,Miyagi,2017,1
18,Yamanashi,23,Mie,2017,1
26,Osaka,41,Nagasaki,2017,1
41,Nagasaki,12,Tokyo,2017,1
18,Yamanashi,24,Shiga,2017,1
25,Kyoto,9,Gunma,2017,1
26,Osaka,19,Nagano,2017,1
18,Yamanashi,27,Hyogo,2017,1
18,Yamanashi,39,Fukuoka,2017,5
43,Oita,20,Gihu,2017,1
20,Gihu,11,Chiba,2017,1
0,Hokkaido,22,Aichi,2017,0
39,Fukuoka,42,Kumamoto,2017,5
45,Kagoshima,44,Miyazaki,2017,4
44,Miyazaki,1,Aomori,2017,4
33,Hiroshima,18,Yamanashi,2017,1
1,Aomori,11,Chiba,2017,3
4,Akita,2,Iwate,2017,3
1,Aomori,8,Tochigi,2017,1
4,Akita,12,Tokyo,2017,1
4,Akita,21,Shizuoka,2017,1
4,Akita,45,Kagoshima,2017,4
45,Kagoshima,13,Kanagawa,2017,1
4,Akita,8,Tochigi,2017,1
8,Tochigi,14,Niigata,2017,1
14,Niigata,19,Nagano,2017,1
14,Niigata,39,Fukuoka,2017,5
39,Fukuoka,19,Nagano,2017,1
14,Niigata,8,Tochigi,2017,1
45,Kagoshima,43,Oita,2017,5
43,Oita,37,Ehime,2017,5
37,Ehime,46,Okinawa,2017,5
19,Nagano,17,Fukui,2017,1
25,Kyoto,43,Oita,2017,5
43,Oita,32,Okayama,2017,6
32,Okayama,12,Tokyo,2017,1
33,Hiroshima,41,Nagasaki,2017,1
41,Nagasaki,46,Okinawa,2017,2
29,Wakayama,13,Kanagawa,2017,1
20,Gihu,24,Shiga,2017,1
31,Shimane,26,Osaka,2017,6
37,Ehime,36,Kagawa,2017,7
36,Kagawa,12,Tokyo,2017,7
25,Kyoto,37,Ehime,2017,7
26,Osaka,10,Saitama,2017,1
19,Nagano,27,Hyogo,2017,1
19,Nagano,36,Kagawa,2017,7
36,Kagawa,16,Ishikawa,2017,1
33,Hiroshima,6,Fukushima,2017,1
20,Gihu,9,Gunma,2017,1
16,Ishikawa,19,Nagano,2017,1
39,Fukuoka,41,Nagasaki,2017,5
29,Wakayama,33,Hiroshima,2017,1
42,Kumamoto,44,Miyazaki,2017,4
44,Miyazaki,42,Kumamoto,2017,4
33,Hiroshima,10,Saitama,2017,1
26,Osaka,20,Gihu,2017,1
29,Wakayama,32,Okayama,2017,1
41,Nagasaki,25,Kyoto,2017,1
21,Shizuoka,14,Niigata,2017,1
25,Kyoto,23,Mie,2017,1
41,Nagasaki,11,Chiba,2017,5
13,Kanagawa,42,Kumamoto,2017,1
42,Kumamoto,27,Hyogo,2017,1
4,Akita,22,Aichi,2017,1
21,Shizuoka,2,Iwate,2017,3
21,Shizuoka,32,Okayama,2017,6
32,Okayama,0,Hokkaido,2017,0
21,Shizuoka,8,Tochigi,2017,1
22,Aichi,9,Gunma,2017,1
22,Aichi,10,Saitama,2017,1
22,Aichi,17,Fukui,2017,1
22,Aichi,19,Nagano,2017,1
23,Mie,28,Nara,2017,1
37,Ehime,32,Okayama,2017,7
32,Okayama,36,Kagawa,2017,7
36,Kagawa,26,Osaka,2017,1
26,Osaka,23,Mie,2017,1
36,Kagawa,32,Okayama,2017,7
32,Okayama,28,Nara,2017,1
22,Aichi,29,Wakayama,2017,1
26,Osaka,30,Tottori,2017,6
30,Tottori,13,Kanagawa,2017,1
22,Aichi,39,Fukuoka,2017,5
22,Aichi,5,Yamagata,2017,1
5,Yamagata,19,Nagano,2017,1
36,Kagawa,37,Ehime,2017,7
33,Hiroshima,38,Kochi,2017,7
38,Kochi,12,Tokyo,2017,1
23,Mie,23,Mie,2017,1
0,Hokkaido,5,Yamagata,2017,3
5,Yamagata,3,Miyagi,2017,3
8,Tochigi,26,Osaka,2017,1
30,Tottori,32,Okayama,2017,6
27,Hyogo,18,Yamanashi,2017,1
20,Gihu,39,Fukuoka,2017,5
29,Wakayama,27,Hyogo,2017,1
19,Nagano,24,Shiga,2017,1
25,Kyoto,20,Gihu,2017,1
16,Ishikawa,34,Yamaguchi,2017,1
34,Yamaguchi,12,Tokyo,2017,1
20,Gihu,32,Okayama,2017,6
20,Gihu,8,Tochigi,2017,1
39,Fukuoka,32,Okayama,2017,6
23,Mie,36,Kagawa,2017,1
24,Shiga,20,Gihu,2017,1
12,Tokyo,37,Ehime,2017,7
27,Hyogo,0,Hokkaido,2017,0
27,Hyogo,35,Tokushima,2017,7
27,Hyogo,39,Fukuoka,2017,5
27,Hyogo,32,Okayama,2017,6
29,Wakayama,28,Nara,2017,1
43,Oita,8,Tochigi,2017,1
37,Ehime,43,Oita,2017,5
43,Oita,42,Kumamoto,2017,5
42,Kumamoto,42,Kumamoto,2017,5
35,Tokushima,19,Nagano,2017,1
26,Osaka,38,Kochi,2017,7
26,Osaka,3,Miyagi,2017,1
3,Miyagi,13,Kanagawa,2017,1
22,Aichi,6,Fukushima,2017,1
26,Osaka,42,Kumamoto,2017,5
42,Kumamoto,33,Hiroshima,2017,1
26,Osaka,7,Ibaraki,2017,1
32,Okayama,21,Shizuoka,2017,1
29,Wakayama,16,Ishikawa,2017,1
45,Kagoshima,42,Kumamoto,2017,4
39,Fukuoka,15,Toyama,2017,1
15,Toyama,8,Tochigi,2017,1
8,Tochigi,16,Ishikawa,2017,1
20,Gihu,0,Hokkaido,2017,0
41,Nagasaki,33,Hiroshima,2017,1
45,Kagoshima,41,Nagasaki,2017,5
